key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
351,"召喚出寵物“青蛙號A”。
矮人族的工匠製作出來的小型自走人偶。","矮人族的工匠製作出來的小型自走人偶。雖然有著能夠自動補充動力源礦物的機能，可還是會因為擔心燃料是否正確補充的問題而弄出來檢查檢查。另外背部的螺絲只是為了烘托氣氛的裝飾。","那我就趕快時間去挖了！
　　　　　——扣魯圖","採礦魂","對距離最近的敵方奧秘核石造成5%的傷害。",50,60,2,False,False,True,False,False,8
352,"召喚出寵物“得到寬恕的仇恨”。
像是超小型食罪靈的東西。由於懺悔了過去的罪惡，因此對人是無害的。","在格魯格火山發現的超小型疑似食罪靈的東西。它會一直仇視撿到它的人並不斷地追趕。但其實除了追趕人以外也並沒有其他的能力，只是偶爾會旋轉而已。看起來並沒有什麼害處，想必帶著它旅行應該也不會有問題。","那個奇怪的箱子
大概也是食罪靈對吧？
　　　　——桑克瑞德","激發與推進","擊退範圍內的敵人，並造成30攻擊力的傷害。",20,80,1,False,False,False,False,True,1
353,"召喚出寵物“豬小仙”。
小小的豬使魔，烘烤時間約為1分鐘！","夢見被飛在天上的豬追著跑的僱員，在採集的閒置時間用找到的黏土捏成的小豬，不知為何真的飛了起來。也許是仙子們為了捉弄人，將仙子油燈的火種賦予了小豬，使其成為了真正的使魔。","現在用我教你的術式，
為這隻黏土豬注入靈魂吧。
　　　　　　——拜克·拉各","豬風","打消範圍內敵我雙方身上的附加效果。",20,80,1,False,False,False,False,True,6
354,"召喚出寵物“仙子人偶”。
乖巧的小仙子，不會捉弄人。","以仙子為原型製作的魔法人偶。麗耶美格夢園的仙子們要是在夢中與孩子們玩開心了，會贈送這個他們親手製作的人偶，當然，這隻是眾多禮物中的一種。人偶與真正的仙子不同，不會捉弄人類，所以很好相處。","這是和可愛的小仙子
結下契約了啊！
　　　　——阿爾菲諾","仙子的治療","令範圍內我方寵物恢復HP100。當該寵物為“玩偶”類型時，恢復HP150。",20,80,1,False,False,False,False,True,7
355,"召喚出寵物“神秘兵裝”。
僱員找到它時明明是把劍……","僱員在旅行途中發現的古舊長劍。在觸碰之後，突然就發動了某種古代魔法，變成了奇怪的魔法生物開始走動。雖然感覺像是被詛咒了一樣，不過反正都要交給主人，也就不是很在意了。","劍舞生風！
——吉爾伽美什","憤怒一擊","對範圍內的敵人造成230攻擊力的傷害。",85,35,3,False,True,False,False,False,1
356,"召喚出寵物“狐獴”。
挖洞生活的小動物，喜歡太陽。","棲息在灰海附近的小動物。它們會在地表挖洞作為巢穴，以家族為單位生活，在太陽升起來時會回到地面，直立不動的讓太陽溫暖自己的身體。因好奇心鑽入在岸邊進行修理的潛水艇後，開始了自己一生一次的大冒險。","利用天然洞穴
建造的地下要塞……
　　　　　——奧菲麗","曬太陽","打消範圍內我方身上的弱化效果。",50,45,3,False,True,False,True,False,6
357,"召喚出寵物“白小騎士”。
天鋼機工坊製作的機工人偶。","天鋼機工坊製作的機工人偶。原本是為神殿騎士團的桌上模擬演習而製作的棋子，將它們擺在地圖上，模擬驗證作戰計畫，進行軍事研究。據說它一直在尋找強勁的對手。","我是直屬於教皇廳的
神殿騎士團的一員。
　　　　　——馬瑟蘭","降頻","令使用特殊技點數的寵物的防禦力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",25,35,3,False,False,True,True,False,3
358,"召喚出寵物“極合金正義號”。
以機工兵器殘暴正義號為原型製作的面向兒童的玩具。","遭到青藍之手解僱的哥布林族技術員轉職加入加隆德煉鐵廠後，以機工兵器殘暴正義號為原型製作的面向兒童的玩具。因大量運用了鋅合金壓鑄工藝，所以成品非常牢固結實。","代號“殘暴正義號”！
發現預料之外的時空改變
者……降下正義的鐵錘！
　　　　——殘暴正義號","驚異機能","令使用特殊技點數的寵物的自動攻擊變為範圍攻擊。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>12秒",75,75,2,False,True,False,False,False,3
359,"召喚出寵物“多瑪金魚兒”。
僱員釣上來的金魚，圓圓的身體特別可愛。","僱員釣上來的金魚。這種身體圓圓的金魚被稱為多瑪金魚兒，這是由多瑪的金魚愛好者改良出來的新品種。因為吞下了白雲花的種子，所以能夠漂浮在空中。","你不覺得這是一個
賺錢的好機會嗎？
　　　——某位商人","魚鰭扇打","擊退範圍內的敵人，並造成30攻擊力的傷害。",20,80,1,False,False,False,False,True,1
360,"召喚出寵物“新型迷你艾斯蒂尼安”。
艾斯蒂尼安退出龍騎士團後的樣子，沒有魷魚乾。","模仿退出龍騎士團的艾斯蒂尼安所製作的魔法人偶。伊修加爾德的所有教育設施均有此人偶，目的是為學生們講述改變了伊修加爾德的龍詩戰爭。還有一點需要注意，就是千萬不要問他現在是不是無業遊民！","哼，沒有我的魔槍
穿透不了的東西！
　　——艾斯蒂尼安","龍火烤魷魚","對範圍內的敵人造成120攻擊力的傷害，並且令使用特殊技點數的寵物的攻擊力增加20。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",70,40,4,False,False,False,True,False,1
361,"召喚出寵物“小涼南茜”。
涼南茜的幼體，剛剛萌發新芽。","涼南茜的幼體，剛剛萌發新芽，所以性情也很隨和。不過隨著自身成長，為確保營養源的本能變為貪欲，會用盡各種手段引誘動物與人類。現在正為了習得魅惑技能努力特訓中。","涼南茜……
驅逐入侵者！
——拜克·拉各","春風","對距離最近的敵方萌寵之門造成60%的傷害。對已被破壞的萌寵之門無效。",35,50,2,False,True,True,False,False,8
362,"召喚出寵物“大哥布林人偶”。
這並不是你母親！","以大哥布林為原型製作的魔法人偶。僱員每天都會夢見像老婆婆一樣的大哥布林，為了辟邪能讓自己睡個好覺，便自製了這個魔法人偶。如果將它交給別人，或許就能將自己夢中的大哥布林一起交到對方夢中了吧。","你個大哥布林
養的醜八怪！！
　　　——冒險者","哥布林拳","設置陷阱。10秒後可通過點擊發動陷阱按鈕起爆。對範圍內的敵人造成270攻擊力的傷害。",30,60,3,False,False,False,True,False,2
363,"召喚出寵物“小地獄三頭犬”。
擁有三隻腦袋的小型犬，叫聲也是別人的三倍。","在艾因哈特家物資倉庫的陰暗角落中發現的三隻腦袋疑似犬類的生物。眾所周知，庫爾札斯地區的野生妖異非常多，所以它應該是下級妖異中的一種。除了有三個腦袋之外，其他地方和普通的小型犬沒區別。","真是的，這可不是小野狗啊。
　　　　　　　　　　——希德","地獄小衝","降低範圍內敵人特殊技點數最大值的50%。",40,60,4,False,True,False,True,False,4
364,"召喚出寵物“輔助機054”。
在機械遺跡發現的白色隨行支援機。","在機械遺跡最深處發現的小型白色機械。據2P所說，這是寄葉部隊人手一台的隨行輔助機。擁有強大的射擊援助能力和高度的對話功能，不過現在已經壞掉了。","抓住它飛去對面吧！
　　　　　——阿諾古","A014：提升點數","令範圍內我方寵物的特殊技點數增加10。對擁有同效果特殊技的寵物無效。",30,60,3,False,True,True,False,False,3
365,"召喚出寵物“輔助機316”。
在機械遺跡發現的黑色隨行支援機。","在機械遺跡最深處發現的小型黑色機械。原本是支援寄葉部隊的隨行輔助機。即便武器和其他各種機能都出現了故障，也不放棄跟隨支援物件。","抓住它到對面去吧！
　　　　　——阿諾古","R014：提升速度","令範圍內我方寵物的移動速度提高35%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",25,40,3,False,True,False,True,False,3
366,"召喚出寵物“黃金塔羅斯”。
代達羅斯公司製作的小玩具，曾風靡一時。","代達羅斯公司製作的小玩具。以自家的塔羅斯為模型，在表面貼上一層金箔，顯得格外高級。因為這個設計廣受好評，所以風靡一時導致供不應求，使得諾弗蘭特全境的金箔工匠都在為製作玩具而努力。","采先生，可以
請你著手設計
塔羅斯了嗎？
——雅·修朵拉","黃金粉碎","對距離最近的敵方萌寵之門造成90%的傷害。對已被破壞的萌寵之門無效。",70,40,2,False,True,True,False,False,8
367,"召喚出寵物“馬小龍”。
古代生物的幼體，棲息在與世隔絕的雲冠群島。","在雲冠群島發現的古代生物的幼體。特別親近發現自己的冒險者，從而跟到了雲海之外。非常能吃，感覺時時刻刻都在餓肚子，看到自己的尾巴也會追著咬上去。","她完全沒有理解
古代生物的魅力！
　　　——科希·芮","飛速旋轉","令範圍內我方寵物的移動速度提高35%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",65,25,4,False,False,True,True,False,3
368,"召喚出寵物“草小人”。
形似草人的某種東西，不知為何會動。","在伊爾美格做遊戲扮演廣域交易商的仙子們販賣的稀有物品。雖然外表看起來和草人一樣，但不知為何會動。在問賣它的仙子族這到底是什麼的時候，那個仙子族只會偷偷笑個不停。","哇！
草人動起來了！
——睡眼惺忪的恩莫","草綠蔥蔥","令範圍內我方寵物的攻擊力增加25。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",15,80,1,False,False,False,True,True,3
369,"召喚出寵物“霍啪櫨的水蛇？”。
被當做是隆卡水蛇化身的東西，究竟是何物？","被當做是隆卡水蛇化身的東西。於洞窟遺跡內部，出現在盧利採掘隊面前，並告訴他們修復壞掉的石碑，不過具體為何物無人知曉。不知為何戴著頭盔，就算在昏暗的洞窟中也能安心。","戴著頭盔的水蛇
大人又出現了。
——茶咕盧利·柯呫櫨","隆卡的詛咒","對距離最近的敵方奧秘核石造成10%的傷害。",60,10,3,False,True,True,True,False,8
370,"召喚出寵物“奇塔利的水蛇？”。
被當做是隆卡水蛇化身的東西，到底是何物？","被當做是隆卡水蛇化身的東西。為了緬懷消失的奇塔利的水蛇大人，便為霍啪櫨古盤的其他個體製作並戴上了相似的帽子。外觀與奇塔利的水蛇大人一模一樣，真是太好了。","戴著帽子的水蛇大人……
再也沒有出現了……
　　——茶咕盧利·柯呫櫨","隆卡的神秘","對範圍內的敵人造成90攻擊力的傷害。",55,40,2,True,False,False,False,False,1
371,"召喚出寵物“銀山雀兒”。
嬌小迷人非常可愛，長長的尾巴也有著獨特魅力。","嬌小迷人非常可愛的鳥兒。不知何時鑽進了派遣到灰海的潛水艇內。應該是人偶駕駛員為了換氣浮上海面打開艙蓋時飛進來的吧。雖然很囉嗦，但它真的很可愛。","真是太可愛了，
我都想要一個了！
　　——賽倫蒂碧提","吱吱吱","令範圍內敵人的防禦力降低50%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒",45,40,4,False,True,True,True,False,4
372,"召喚出寵物“烹調猴面雀兒”。
猴面雀兒的幼體，以成為烹調師為目標在努力修行。","雲頂營地的薔薇騎兵團送來的支援物資中，藏著一隻猴面雀的幼體。作為它吃光了物資中所有食物的懲罰，它需要擔任烹調師的助手。拿手絕活是焦糖奶茶。","想要讓猴面雀們拿出幹勁
真是好難啊噗……
　　　　　　　　——魚蝦","料理的宇宙","打消範圍內敵人的所有強化效果。",100,80,3,False,True,True,False,False,6
373,"召喚出寵物“衣匠猴面雀兒”。
猴面雀兒的幼體，以成為裁縫師為目標在努力修行。","曾經發生過一場神秘的連續搗亂事件，薔薇騎兵們的私服上，每晚都會多出精心縫紉的刺繡。前去監視的拉妮艾特閣下，抓到的則是這隻猴面雀的幼體。作為懲罰，它需要幫忙進行復興工作。","這的確像是猴面雀
會感興趣的東西噗！
　　　　　　——魚蝦","縫紉的宇宙","打消範圍內我方身上的弱化效果。",75,45,3,False,True,False,True,False,6
374,"召喚出寵物“小小古代人”。
仿照古代人製作的魔法人偶，據說是古代人的玩具。","在阿尼德羅追憶館發現了內含理念的水晶，這個魔法人偶就是由水晶再現出來的。這應該是古代人的玩具，因為古代人長得很高，所以他們製作出來的魔法人偶有著拉拉菲爾族般的大小。","怎麼，你以為無影和古代人
都是無血無淚的怪物嗎？
　　　　　——愛梅特賽爾克","疑惑","無效化“動物”類型的寵物對範圍內我方寵物的攻擊。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>5秒",50,50,3,False,True,False,True,False,3
